id,created_at,aluno_id,data,presente
7631,2025-08-01 16:37:18.080578+00,76,2025-08-01,false
7632,2025-08-01 16:37:18.080578+00,77,2025-08-01,false
7633,2025-08-01 16:37:18.080578+00,79,2025-08-01,false
7634,2025-08-01 16:37:18.080578+00,80,2025-08-01,true
7635,2025-08-01 16:37:18.080578+00,81,2025-08-01,true
7636,2025-08-01 16:37:18.080578+00,82,2025-08-01,false
7637,2025-08-01 16:37:18.080578+00,83,2025-08-01,false
7638,2025-08-01 16:37:18.080578+00,85,2025-08-01,false
7639,2025-08-01 16:37:18.080578+00,87,2025-08-01,false
7640,2025-08-01 16:37:18.080578+00,88,2025-08-01,false
7641,2025-08-01 16:37:18.080578+00,89,2025-08-01,false
7642,2025-08-01 16:37:18.080578+00,90,2025-08-01,false
7643,2025-08-01 16:37:18.080578+00,91,2025-08-01,false
7644,2025-08-01 16:37:18.080578+00,92,2025-08-01,true
7645,2025-08-01 16:37:18.080578+00,93,2025-08-01,false
7646,2025-08-01 16:37:18.080578+00,94,2025-08-01,false
7647,2025-08-01 16:37:18.080578+00,96,2025-08-01,true
7648,2025-08-01 16:37:18.080578+00,97,2025-08-01,false
7649,2025-08-01 16:37:18.080578+00,98,2025-08-01,false
7650,2025-08-01 16:37:18.080578+00,1,2025-08-01,false
7651,2025-08-01 16:37:18.080578+00,3,2025-08-01,false
7652,2025-08-01 16:37:18.080578+00,4,2025-08-01,false
7653,2025-08-01 16:37:18.080578+00,5,2025-08-01,false
7654,2025-08-01 16:37:18.080578+00,7,2025-08-01,false
7655,2025-08-01 16:37:18.080578+00,9,2025-08-01,false
7656,2025-08-01 16:37:18.080578+00,10,2025-08-01,false
7657,2025-08-01 16:37:18.080578+00,11,2025-08-01,false
7658,2025-08-01 16:37:18.080578+00,12,2025-08-01,false
7659,2025-08-01 16:37:18.080578+00,13,2025-08-01,false
7660,2025-08-01 16:37:18.080578+00,14,2025-08-01,false
7661,2025-08-01 16:37:18.080578+00,15,2025-08-01,false
7662,2025-08-01 16:37:18.080578+00,16,2025-08-01,false
7663,2025-08-01 16:37:18.080578+00,17,2025-08-01,false
7664,2025-08-01 16:37:18.080578+00,99,2025-08-01,false
7665,2025-08-01 16:37:18.080578+00,100,2025-08-01,false
7666,2025-08-01 16:37:18.080578+00,102,2025-08-01,true
7667,2025-08-01 16:37:18.080578+00,103,2025-08-01,true
7668,2025-08-01 16:37:18.080578+00,104,2025-08-01,false
7669,2025-08-01 16:37:18.080578+00,101,2025-08-01,false
7670,2025-08-01 16:37:18.080578+00,231,2025-08-01,true
7671,2025-08-01 16:37:18.080578+00,148,2025-08-01,false
7672,2025-08-01 16:37:18.080578+00,149,2025-08-01,false
7673,2025-08-01 16:37:18.080578+00,105,2025-08-01,false
7674,2025-08-01 16:37:18.080578+00,106,2025-08-01,false
7675,2025-08-01 16:37:18.080578+00,107,2025-08-01,true
7676,2025-08-01 16:37:18.080578+00,108,2025-08-01,false
7677,2025-08-01 16:37:18.080578+00,109,2025-08-01,false
7678,2025-08-01 16:37:18.080578+00,110,2025-08-01,true
7679,2025-08-01 16:37:18.080578+00,230,2025-08-01,false
7680,2025-08-01 16:37:18.080578+00,18,2025-08-01,false
7681,2025-08-01 16:37:18.080578+00,19,2025-08-01,false
7682,2025-08-01 16:37:18.080578+00,20,2025-08-01,false
7683,2025-08-01 16:37:18.080578+00,21,2025-08-01,false
7684,2025-08-01 16:37:18.080578+00,22,2025-08-01,false
7685,2025-08-01 16:37:18.080578+00,111,2025-08-01,false
7686,2025-08-01 16:37:18.080578+00,112,2025-08-01,false
7687,2025-08-01 16:37:18.080578+00,113,2025-08-01,false
7688,2025-08-01 16:37:18.080578+00,114,2025-08-01,false
7689,2025-08-01 16:37:18.080578+00,115,2025-08-01,false
7690,2025-08-01 16:37:18.080578+00,116,2025-08-01,false
7691,2025-08-01 16:37:18.080578+00,117,2025-08-01,false
7692,2025-08-01 16:37:18.080578+00,232,2025-08-01,false
7693,2025-08-01 16:37:18.080578+00,118,2025-08-01,false
7694,2025-08-01 16:37:18.080578+00,119,2025-08-01,false
7695,2025-08-01 16:37:18.080578+00,120,2025-08-01,false
7696,2025-08-01 16:37:18.080578+00,121,2025-08-01,false
7697,2025-08-01 16:37:18.080578+00,122,2025-08-01,false
7698,2025-08-01 16:37:18.080578+00,123,2025-08-01,true
7699,2025-08-01 16:37:18.080578+00,124,2025-08-01,false
7700,2025-08-01 16:37:18.080578+00,125,2025-08-01,false
7701,2025-08-01 16:37:18.080578+00,126,2025-08-01,false
7702,2025-08-01 16:37:18.080578+00,127,2025-08-01,false
7703,2025-08-01 16:37:18.080578+00,128,2025-08-01,false
7704,2025-08-01 16:37:18.080578+00,129,2025-08-01,false
7705,2025-08-01 16:37:18.080578+00,233,2025-08-01,false
7706,2025-08-01 16:37:18.080578+00,229,2025-08-01,false
7707,2025-08-01 16:37:18.080578+00,438,2025-08-01,false
7708,2025-08-01 16:37:18.080578+00,31,2025-08-01,false
7709,2025-08-01 16:37:18.080578+00,32,2025-08-01,false
7710,2025-08-01 16:37:18.080578+00,33,2025-08-01,false
7711,2025-08-01 16:37:18.080578+00,34,2025-08-01,false
7712,2025-08-01 16:37:18.080578+00,35,2025-08-01,false
7713,2025-08-01 16:37:18.080578+00,41,2025-08-01,false
7714,2025-08-01 16:37:18.080578+00,43,2025-08-01,true
7715,2025-08-01 16:37:18.080578+00,44,2025-08-01,false
7716,2025-08-01 16:37:18.080578+00,45,2025-08-01,false
7717,2025-08-01 16:37:18.080578+00,46,2025-08-01,false
7718,2025-08-01 16:37:18.080578+00,36,2025-08-01,false
7719,2025-08-01 16:37:18.080578+00,37,2025-08-01,false
7720,2025-08-01 16:37:18.080578+00,38,2025-08-01,false
7721,2025-08-01 16:37:18.080578+00,40,2025-08-01,false
7722,2025-08-01 16:37:18.080578+00,130,2025-08-01,false
7723,2025-08-01 16:37:18.080578+00,131,2025-08-01,false
7724,2025-08-01 16:37:18.080578+00,133,2025-08-01,false
7725,2025-08-01 16:37:18.080578+00,134,2025-08-01,false
7726,2025-08-01 16:37:18.080578+00,135,2025-08-01,false
7727,2025-08-01 16:37:18.080578+00,137,2025-08-01,false
7728,2025-08-01 16:37:18.080578+00,138,2025-08-01,false
7729,2025-08-01 16:37:18.080578+00,139,2025-08-01,true
7730,2025-08-01 16:37:18.080578+00,140,2025-08-01,false
7731,2025-08-01 16:37:18.080578+00,141,2025-08-01,false
7732,2025-08-01 16:37:18.080578+00,142,2025-08-01,false
7733,2025-08-01 16:37:18.080578+00,143,2025-08-01,false
7734,2025-08-01 16:37:18.080578+00,144,2025-08-01,true
7735,2025-08-01 16:37:18.080578+00,145,2025-08-01,false
7736,2025-08-01 16:37:18.080578+00,146,2025-08-01,true
7737,2025-08-01 16:37:18.080578+00,147,2025-08-01,false
7738,2025-08-01 16:37:18.080578+00,150,2025-08-01,false
7739,2025-08-01 16:37:18.080578+00,151,2025-08-01,false
7740,2025-08-01 16:37:18.080578+00,152,2025-08-01,false
7741,2025-08-01 16:37:18.080578+00,153,2025-08-01,false
7742,2025-08-01 16:37:18.080578+00,154,2025-08-01,false
7743,2025-08-01 16:37:18.080578+00,155,2025-08-01,false
7744,2025-08-01 16:37:18.080578+00,156,2025-08-01,false
7745,2025-08-01 16:37:18.080578+00,157,2025-08-01,false
7746,2025-08-01 16:37:18.080578+00,158,2025-08-01,false
7747,2025-08-01 16:37:18.080578+00,159,2025-08-01,false
7748,2025-08-01 16:37:18.080578+00,160,2025-08-01,false
7749,2025-08-01 16:37:18.080578+00,161,2025-08-01,true
7750,2025-08-01 16:37:18.080578+00,162,2025-08-01,true
7751,2025-08-01 16:37:18.080578+00,163,2025-08-01,false
7752,2025-08-01 16:37:18.080578+00,164,2025-08-01,false
7753,2025-08-01 16:37:18.080578+00,165,2025-08-01,false
7754,2025-08-01 16:37:18.080578+00,166,2025-08-01,false
7755,2025-08-01 16:37:18.080578+00,47,2025-08-01,false
7756,2025-08-01 16:37:18.080578+00,48,2025-08-01,true
7757,2025-08-01 16:37:18.080578+00,53,2025-08-01,true
7758,2025-08-01 16:37:18.080578+00,54,2025-08-01,true
7759,2025-08-01 16:37:18.080578+00,49,2025-08-01,false
7760,2025-08-01 16:37:18.080578+00,50,2025-08-01,false
7761,2025-08-01 16:37:18.080578+00,51,2025-08-01,true
7762,2025-08-01 16:37:18.080578+00,52,2025-08-01,false
7763,2025-08-01 16:37:18.080578+00,55,2025-08-01,false
7764,2025-08-01 16:37:18.080578+00,167,2025-08-01,false
7765,2025-08-01 16:37:18.080578+00,168,2025-08-01,true
7766,2025-08-01 16:37:18.080578+00,169,2025-08-01,false
7767,2025-08-01 16:37:18.080578+00,170,2025-08-01,false
7768,2025-08-01 16:37:18.080578+00,179,2025-08-01,true
7769,2025-08-01 16:37:18.080578+00,180,2025-08-01,true
7770,2025-08-01 16:37:18.080578+00,182,2025-08-01,true
7771,2025-08-01 16:37:18.080578+00,183,2025-08-01,true
7772,2025-08-01 16:37:18.080578+00,171,2025-08-01,false
7773,2025-08-01 16:37:18.080578+00,172,2025-08-01,false
7774,2025-08-01 16:37:18.080578+00,173,2025-08-01,false
7775,2025-08-01 16:37:18.080578+00,174,2025-08-01,false
7776,2025-08-01 16:37:18.080578+00,175,2025-08-01,true
7777,2025-08-01 16:37:18.080578+00,176,2025-08-01,true
7778,2025-08-01 16:37:18.080578+00,177,2025-08-01,true
7779,2025-08-01 16:37:18.080578+00,178,2025-08-01,true
7780,2025-08-01 16:37:18.080578+00,194,2025-08-01,false
7781,2025-08-01 16:37:18.080578+00,195,2025-08-01,false
7782,2025-08-01 16:37:18.080578+00,196,2025-08-01,true
7783,2025-08-01 16:37:18.080578+00,197,2025-08-01,false
7784,2025-08-01 16:37:18.080578+00,198,2025-08-01,true
7785,2025-08-01 16:37:18.080578+00,200,2025-08-01,false
7786,2025-08-01 16:37:18.080578+00,202,2025-08-01,false
7787,2025-08-01 16:37:18.080578+00,199,2025-08-01,true
7788,2025-08-01 16:37:18.080578+00,201,2025-08-01,false
7789,2025-08-01 16:37:18.080578+00,203,2025-08-01,true
7790,2025-08-01 16:37:18.080578+00,235,2025-08-01,false
7791,2025-08-01 16:37:18.080578+00,234,2025-08-01,false
7792,2025-08-01 16:37:18.080578+00,236,2025-08-01,true
7793,2025-08-01 16:37:18.080578+00,204,2025-08-01,false
7794,2025-08-01 16:37:18.080578+00,205,2025-08-01,false
9031,2025-08-05 12:37:17.355466+00,57,2025-08-05,false
9032,2025-08-05 12:37:17.355466+00,58,2025-08-05,true
9033,2025-08-05 12:37:17.355466+00,42,2025-08-05,true
9034,2025-08-05 12:37:17.355466+00,59,2025-08-05,true
9035,2025-08-05 12:37:17.355466+00,60,2025-08-05,true
9036,2025-08-05 12:37:17.355466+00,6,2025-08-05,false
9037,2025-08-05 12:37:17.355466+00,23,2025-08-05,false
9038,2025-08-05 12:37:17.355466+00,24,2025-08-05,false
9039,2025-08-05 12:37:17.355466+00,25,2025-08-05,true
9040,2025-08-05 12:37:17.355466+00,26,2025-08-05,true
9041,2025-08-05 12:37:17.355466+00,27,2025-08-05,true
9042,2025-08-05 12:37:17.355466+00,28,2025-08-05,false
9043,2025-08-05 12:37:17.355466+00,29,2025-08-05,true
9044,2025-08-05 12:37:17.355466+00,30,2025-08-05,false
9045,2025-08-05 12:37:17.355466+00,208,2025-08-05,false
9046,2025-08-05 12:37:17.355466+00,2,2025-08-05,false
9047,2025-08-05 12:37:17.355466+00,56,2025-08-05,false
9048,2025-08-05 12:37:17.355466+00,62,2025-08-05,false
9049,2025-08-05 12:37:17.355466+00,75,2025-08-05,true
9050,2025-08-05 12:37:17.355466+00,184,2025-08-05,false
9051,2025-08-05 12:37:17.355466+00,185,2025-08-05,true
9052,2025-08-05 12:37:17.355466+00,186,2025-08-05,false
9053,2025-08-05 12:37:17.355466+00,187,2025-08-05,true
9054,2025-08-05 12:37:17.355466+00,189,2025-08-05,true
9055,2025-08-05 12:37:17.355466+00,190,2025-08-05,true
9056,2025-08-05 12:37:17.355466+00,95,2025-08-05,true
9057,2025-08-05 12:37:17.355466+00,136,2025-08-05,true
9058,2025-08-05 12:37:17.355466+00,191,2025-08-05,true
9059,2025-08-05 12:37:17.355466+00,193,2025-08-05,true
9060,2025-08-05 12:37:17.355466+00,63,2025-08-05,true
9061,2025-08-05 12:37:17.355466+00,64,2025-08-05,true
9062,2025-08-05 12:37:17.355466+00,65,2025-08-05,false
9063,2025-08-05 12:37:17.355466+00,66,2025-08-05,false
9064,2025-08-05 12:37:17.355466+00,67,2025-08-05,false
9065,2025-08-05 12:37:17.355466+00,68,2025-08-05,false
9066,2025-08-05 12:37:17.355466+00,69,2025-08-05,true
9067,2025-08-05 12:37:17.355466+00,70,2025-08-05,false
9068,2025-08-05 12:37:17.355466+00,71,2025-08-05,false
9069,2025-08-05 12:37:17.355466+00,72,2025-08-05,true
9070,2025-08-05 12:37:17.355466+00,73,2025-08-05,false
9071,2025-08-05 12:37:17.355466+00,74,2025-08-05,true
9072,2025-08-05 12:37:17.355466+00,206,2025-08-05,true
9073,2025-08-05 12:37:17.355466+00,76,2025-08-05,true
9074,2025-08-05 12:37:17.355466+00,77,2025-08-05,false
9075,2025-08-05 12:37:17.355466+00,79,2025-08-05,true
9076,2025-08-05 12:37:17.355466+00,80,2025-08-05,true
9077,2025-08-05 12:37:17.355466+00,81,2025-08-05,true
9078,2025-08-05 12:37:17.355466+00,82,2025-08-05,true
9079,2025-08-05 12:37:17.355466+00,83,2025-08-05,false
9080,2025-08-05 12:37:17.355466+00,85,2025-08-05,true
9081,2025-08-05 12:37:17.355466+00,87,2025-08-05,true
9082,2025-08-05 12:37:17.355466+00,88,2025-08-05,true
9083,2025-08-05 12:37:17.355466+00,89,2025-08-05,false
9084,2025-08-05 12:37:17.355466+00,90,2025-08-05,true
9085,2025-08-05 12:37:17.355466+00,91,2025-08-05,true
9086,2025-08-05 12:37:17.355466+00,92,2025-08-05,true
9087,2025-08-05 12:37:17.355466+00,93,2025-08-05,true
9088,2025-08-05 12:37:17.355466+00,94,2025-08-05,true
9089,2025-08-05 12:37:17.355466+00,96,2025-08-05,true
9090,2025-08-05 12:37:17.355466+00,97,2025-08-05,false
9091,2025-08-05 12:37:17.355466+00,98,2025-08-05,false
9092,2025-08-05 12:37:17.355466+00,1,2025-08-05,false
9093,2025-08-05 12:37:17.355466+00,3,2025-08-05,false
9094,2025-08-05 12:37:17.355466+00,4,2025-08-05,false
9095,2025-08-05 12:37:17.355466+00,5,2025-08-05,false
9096,2025-08-05 12:37:17.355466+00,7,2025-08-05,false
9097,2025-08-05 12:37:17.355466+00,9,2025-08-05,false
9098,2025-08-05 12:37:17.355466+00,10,2025-08-05,false
9099,2025-08-05 12:37:17.355466+00,11,2025-08-05,true
9100,2025-08-05 12:37:17.355466+00,12,2025-08-05,true
9101,2025-08-05 12:37:17.355466+00,13,2025-08-05,false
9102,2025-08-05 12:37:17.355466+00,14,2025-08-05,false
9103,2025-08-05 12:37:17.355466+00,15,2025-08-05,false
9104,2025-08-05 12:37:17.355466+00,16,2025-08-05,true
9105,2025-08-05 12:37:17.355466+00,17,2025-08-05,true
9106,2025-08-05 12:37:17.355466+00,99,2025-08-05,false
9107,2025-08-05 12:37:17.355466+00,100,2025-08-05,false
9108,2025-08-05 12:37:17.355466+00,102,2025-08-05,true
9109,2025-08-05 12:37:17.355466+00,103,2025-08-05,true
9110,2025-08-05 12:37:17.355466+00,104,2025-08-05,false
9111,2025-08-05 12:37:17.355466+00,101,2025-08-05,false
9112,2025-08-05 12:37:17.355466+00,231,2025-08-05,true
9113,2025-08-05 12:37:17.355466+00,148,2025-08-05,true
9114,2025-08-05 12:37:17.355466+00,149,2025-08-05,true
9115,2025-08-05 12:37:17.355466+00,105,2025-08-05,true
9116,2025-08-05 12:37:17.355466+00,106,2025-08-05,true
9117,2025-08-05 12:37:17.355466+00,107,2025-08-05,true
9118,2025-08-05 12:37:17.355466+00,108,2025-08-05,true
9119,2025-08-05 12:37:17.355466+00,109,2025-08-05,true
9120,2025-08-05 12:37:17.355466+00,110,2025-08-05,true
9121,2025-08-05 12:37:17.355466+00,230,2025-08-05,false
9122,2025-08-05 12:37:17.355466+00,18,2025-08-05,false
9123,2025-08-05 12:37:17.355466+00,19,2025-08-05,false
9124,2025-08-05 12:37:17.355466+00,20,2025-08-05,false
9125,2025-08-05 12:37:17.355466+00,21,2025-08-05,false
9126,2025-08-05 12:37:17.355466+00,22,2025-08-05,false
9127,2025-08-05 12:37:17.355466+00,111,2025-08-05,true
9128,2025-08-05 12:37:17.355466+00,112,2025-08-05,true
9129,2025-08-05 12:37:17.355466+00,113,2025-08-05,false
9130,2025-08-05 12:37:17.355466+00,114,2025-08-05,true
9131,2025-08-05 12:37:17.355466+00,115,2025-08-05,true
9132,2025-08-05 12:37:17.355466+00,116,2025-08-05,true
9133,2025-08-05 12:37:17.355466+00,117,2025-08-05,false
9134,2025-08-05 12:37:17.355466+00,232,2025-08-05,false
9135,2025-08-05 12:37:17.355466+00,118,2025-08-05,true
9136,2025-08-05 12:37:17.355466+00,119,2025-08-05,false
9137,2025-08-05 12:37:17.355466+00,120,2025-08-05,true
9138,2025-08-05 12:37:17.355466+00,121,2025-08-05,true
9139,2025-08-05 12:37:17.355466+00,122,2025-08-05,false
9140,2025-08-05 12:37:17.355466+00,123,2025-08-05,true
9141,2025-08-05 12:37:17.355466+00,124,2025-08-05,true
9142,2025-08-05 12:37:17.355466+00,125,2025-08-05,true
9143,2025-08-05 12:37:17.355466+00,126,2025-08-05,true
9144,2025-08-05 12:37:17.355466+00,127,2025-08-05,true
9145,2025-08-05 12:37:17.355466+00,128,2025-08-05,false
9146,2025-08-05 12:37:17.355466+00,129,2025-08-05,true
9147,2025-08-05 12:37:17.355466+00,233,2025-08-05,true
9148,2025-08-05 12:37:17.355466+00,229,2025-08-05,true
9149,2025-08-05 12:37:17.355466+00,438,2025-08-05,true
9150,2025-08-05 12:37:17.355466+00,31,2025-08-05,false
9151,2025-08-05 12:37:17.355466+00,32,2025-08-05,true
9152,2025-08-05 12:37:17.355466+00,33,2025-08-05,false
9153,2025-08-05 12:37:17.355466+00,34,2025-08-05,true
9154,2025-08-05 12:37:17.355466+00,35,2025-08-05,true
9155,2025-08-05 12:37:17.355466+00,41,2025-08-05,true
9156,2025-08-05 12:37:17.355466+00,43,2025-08-05,true
9157,2025-08-05 12:37:17.355466+00,44,2025-08-05,false
9158,2025-08-05 12:37:17.355466+00,45,2025-08-05,true
9159,2025-08-05 12:37:17.355466+00,46,2025-08-05,false
9160,2025-08-05 12:37:17.355466+00,36,2025-08-05,false
9161,2025-08-05 12:37:17.355466+00,37,2025-08-05,true
9162,2025-08-05 12:37:17.355466+00,38,2025-08-05,false
9163,2025-08-05 12:37:17.355466+00,40,2025-08-05,false
9164,2025-08-05 12:37:17.355466+00,130,2025-08-05,true
9165,2025-08-05 12:37:17.355466+00,131,2025-08-05,true
9166,2025-08-05 12:37:17.355466+00,133,2025-08-05,true
9167,2025-08-05 12:37:17.355466+00,134,2025-08-05,false
9168,2025-08-05 12:37:17.355466+00,135,2025-08-05,true
9169,2025-08-05 12:37:17.355466+00,137,2025-08-05,true
9170,2025-08-05 12:37:17.355466+00,138,2025-08-05,true
9171,2025-08-05 12:37:17.355466+00,139,2025-08-05,true
9172,2025-08-05 12:37:17.355466+00,140,2025-08-05,true
9173,2025-08-05 12:37:17.355466+00,141,2025-08-05,true
9174,2025-08-05 12:37:17.355466+00,142,2025-08-05,true
9175,2025-08-05 12:37:17.355466+00,143,2025-08-05,true
9176,2025-08-05 12:37:17.355466+00,144,2025-08-05,true
9177,2025-08-05 12:37:17.355466+00,145,2025-08-05,true
9178,2025-08-05 12:37:17.355466+00,146,2025-08-05,true
9179,2025-08-05 12:37:17.355466+00,147,2025-08-05,true
9180,2025-08-05 12:37:17.355466+00,150,2025-08-05,false
9181,2025-08-05 12:37:17.355466+00,151,2025-08-05,true
9182,2025-08-05 12:37:17.355466+00,152,2025-08-05,false
9183,2025-08-05 12:37:17.355466+00,153,2025-08-05,false
9184,2025-08-05 12:37:17.355466+00,154,2025-08-05,true
9185,2025-08-05 12:37:17.355466+00,155,2025-08-05,false
9186,2025-08-05 12:37:17.355466+00,156,2025-08-05,true
9187,2025-08-05 12:37:17.355466+00,157,2025-08-05,true
9188,2025-08-05 12:37:17.355466+00,158,2025-08-05,false
9189,2025-08-05 12:37:17.355466+00,159,2025-08-05,false
9190,2025-08-05 12:37:17.355466+00,160,2025-08-05,false
9191,2025-08-05 12:37:17.355466+00,161,2025-08-05,false
9192,2025-08-05 12:37:17.355466+00,162,2025-08-05,true
9193,2025-08-05 12:37:17.355466+00,163,2025-08-05,false
9194,2025-08-05 12:37:17.355466+00,164,2025-08-05,false
9195,2025-08-05 12:37:17.355466+00,165,2025-08-05,false
9196,2025-08-05 12:37:17.355466+00,166,2025-08-05,true
9197,2025-08-05 12:37:17.355466+00,47,2025-08-05,false
9198,2025-08-05 12:37:17.355466+00,48,2025-08-05,true
9199,2025-08-05 12:37:17.355466+00,53,2025-08-05,false
9200,2025-08-05 12:37:17.355466+00,54,2025-08-05,false
9201,2025-08-05 12:37:17.355466+00,49,2025-08-05,false
9202,2025-08-05 12:37:17.355466+00,50,2025-08-05,true
9203,2025-08-05 12:37:17.355466+00,51,2025-08-05,false
9204,2025-08-05 12:37:17.355466+00,52,2025-08-05,false
9205,2025-08-05 12:37:17.355466+00,55,2025-08-05,false
9206,2025-08-05 12:37:17.355466+00,167,2025-08-05,true
9207,2025-08-05 12:37:17.355466+00,168,2025-08-05,true
9208,2025-08-05 12:37:17.355466+00,169,2025-08-05,true
9209,2025-08-05 12:37:17.355466+00,170,2025-08-05,false
9210,2025-08-05 12:37:17.355466+00,179,2025-08-05,true
9211,2025-08-05 12:37:17.355466+00,180,2025-08-05,true
9212,2025-08-05 12:37:17.355466+00,182,2025-08-05,false
9213,2025-08-05 12:37:17.355466+00,183,2025-08-05,false
9214,2025-08-05 12:37:17.355466+00,171,2025-08-05,false
9215,2025-08-05 12:37:17.355466+00,172,2025-08-05,true
9216,2025-08-05 12:37:17.355466+00,173,2025-08-05,false
9217,2025-08-05 12:37:17.355466+00,174,2025-08-05,true
9218,2025-08-05 12:37:17.355466+00,175,2025-08-05,false
9219,2025-08-05 12:37:17.355466+00,176,2025-08-05,false
9220,2025-08-05 12:37:17.355466+00,177,2025-08-05,true
9221,2025-08-05 12:37:17.355466+00,178,2025-08-05,false
9222,2025-08-05 12:37:17.355466+00,194,2025-08-05,true
9223,2025-08-05 12:37:17.355466+00,195,2025-08-05,false
9224,2025-08-05 12:37:17.355466+00,196,2025-08-05,true
9225,2025-08-05 12:37:17.355466+00,197,2025-08-05,false
9226,2025-08-05 12:37:17.355466+00,198,2025-08-05,true
9227,2025-08-05 12:37:17.355466+00,200,2025-08-05,true
9228,2025-08-05 12:37:17.355466+00,202,2025-08-05,true
9229,2025-08-05 12:37:17.355466+00,199,2025-08-05,true
9230,2025-08-05 12:37:17.355466+00,201,2025-08-05,true
9231,2025-08-05 12:37:17.355466+00,203,2025-08-05,false
9232,2025-08-05 12:37:17.355466+00,235,2025-08-05,true
9233,2025-08-05 12:37:17.355466+00,234,2025-08-05,true
9234,2025-08-05 12:37:17.355466+00,236,2025-08-05,true
9235,2025-08-05 12:37:17.355466+00,204,2025-08-05,true
9236,2025-08-05 12:37:17.355466+00,205,2025-08-05,true
11091,2026-05-25 16:16:56.50043+00,57,2026-05-25,false
11092,2026-05-25 16:16:56.50043+00,58,2026-05-25,false
11093,2026-05-25 16:16:56.50043+00,42,2026-05-25,false
11094,2026-05-25 16:16:56.50043+00,14607,2026-05-25,false
11095,2026-05-25 16:16:56.50043+00,59,2026-05-25,false
11096,2026-05-25 16:16:56.50043+00,60,2026-05-25,false
11097,2026-05-25 16:16:56.50043+00,6,2026-05-25,false
11098,2026-05-25 16:16:56.50043+00,23,2026-05-25,false
11099,2026-05-25 16:16:56.50043+00,24,2026-05-25,false
11100,2026-05-25 16:16:56.50043+00,25,2026-05-25,false
11101,2026-05-25 16:16:56.50043+00,26,2026-05-25,false
11102,2026-05-25 16:16:56.50043+00,27,2026-05-25,false
11103,2026-05-25 16:16:56.50043+00,28,2026-05-25,false
11104,2026-05-25 16:16:56.50043+00,29,2026-05-25,false
11105,2026-05-25 16:16:56.50043+00,30,2026-05-25,false
11106,2026-05-25 16:16:56.50043+00,208,2026-05-25,false
11107,2026-05-25 16:16:56.50043+00,2,2026-05-25,true
11108,2026-05-25 16:16:56.50043+00,56,2026-05-25,false
11109,2026-05-25 16:16:56.50043+00,62,2026-05-25,false
11110,2026-05-25 16:16:56.50043+00,75,2026-05-25,false
11111,2026-05-25 16:16:56.50043+00,184,2026-05-25,false
11112,2026-05-25 16:16:56.50043+00,185,2026-05-25,false
11113,2026-05-25 16:16:56.50043+00,186,2026-05-25,false
11114,2026-05-25 16:16:56.50043+00,187,2026-05-25,false
11115,2026-05-25 16:16:56.50043+00,189,2026-05-25,false
11116,2026-05-25 16:16:56.50043+00,190,2026-05-25,false
11117,2026-05-25 16:16:56.50043+00,95,2026-05-25,false
11118,2026-05-25 16:16:56.50043+00,136,2026-05-25,false
11119,2026-05-25 16:16:56.50043+00,191,2026-05-25,false
11120,2026-05-25 16:16:56.50043+00,193,2026-05-25,false
11121,2026-05-25 16:16:56.50043+00,63,2026-05-25,false
11122,2026-05-25 16:16:56.50043+00,64,2026-05-25,false
11123,2026-05-25 16:16:56.50043+00,65,2026-05-25,false
11124,2026-05-25 16:16:56.50043+00,66,2026-05-25,false
11125,2026-05-25 16:16:56.50043+00,67,2026-05-25,false
11126,2026-05-25 16:16:56.50043+00,68,2026-05-25,false
11127,2026-05-25 16:16:56.50043+00,69,2026-05-25,false
11128,2026-05-25 16:16:56.50043+00,70,2026-05-25,false
11129,2026-05-25 16:16:56.50043+00,71,2026-05-25,false
11130,2026-05-25 16:16:56.50043+00,72,2026-05-25,false
11131,2026-05-25 16:16:56.50043+00,73,2026-05-25,false
11132,2026-05-25 16:16:56.50043+00,74,2026-05-25,false
11133,2026-05-25 16:16:56.50043+00,206,2026-05-25,false
11134,2026-05-25 16:16:56.50043+00,76,2026-05-25,false
11135,2026-05-25 16:16:56.50043+00,77,2026-05-25,false
11136,2026-05-25 16:16:56.50043+00,79,2026-05-25,false
11137,2026-05-25 16:16:56.50043+00,80,2026-05-25,false
11138,2026-05-25 16:16:56.50043+00,81,2026-05-25,false
11139,2026-05-25 16:16:56.50043+00,82,2026-05-25,false
11140,2026-05-25 16:16:56.50043+00,83,2026-05-25,false
11141,2026-05-25 16:16:56.50043+00,85,2026-05-25,false
11142,2026-05-25 16:16:56.50043+00,87,2026-05-25,false
11143,2026-05-25 16:16:56.50043+00,88,2026-05-25,false
11144,2026-05-25 16:16:56.50043+00,89,2026-05-25,false
11145,2026-05-25 16:16:56.50043+00,90,2026-05-25,false
11146,2026-05-25 16:16:56.50043+00,91,2026-05-25,false
11147,2026-05-25 16:16:56.50043+00,92,2026-05-25,false
11148,2026-05-25 16:16:56.50043+00,93,2026-05-25,false
11149,2026-05-25 16:16:56.50043+00,94,2026-05-25,false
11150,2026-05-25 16:16:56.50043+00,96,2026-05-25,false
11151,2026-05-25 16:16:56.50043+00,97,2026-05-25,false
11152,2026-05-25 16:16:56.50043+00,98,2026-05-25,false
11153,2026-05-25 16:16:56.50043+00,1,2026-05-25,false
11154,2026-05-25 16:16:56.50043+00,3,2026-05-25,false
11155,2026-05-25 16:16:56.50043+00,4,2026-05-25,true
11156,2026-05-25 16:16:56.50043+00,5,2026-05-25,false
